path,label
flowers\iris\iris_931.jpg,iris
flowers\lavender\lavender_37.jpg,lavender
flowers\lotus\lotus_428.jpg,lotus
flowers\dandelion\dandelion_512.jpg,dandelion
flowers\lavender\lavender_432.jpeg,lavender
flowers\carnation\carnation_318.jpg,carnation
flowers\rose\rose_623.jpg,rose
flowers\iris\iris_382.jpg,iris
flowers\tulip\tulip_722.jpg,tulip
flowers\daffodil\daffodil_549.jpg,daffodil
flowers\sunflower\sunflower_832.jpg,sunflower
flowers\black_eyed_susan\black_eyed_susan_591.jpg,black_eyed_susan
flowers\lotus\lotus_275.jpg,lotus
flowers\water_lily\water_lily_418.jpg,water_lily
flowers\astilbe\astilbe_360.jpg,astilbe
flowers\common_daisy\daisy_460.jpg,common_daisy
flowers\carnation\carnation_373.jpg,carnation
flowers\orchid\orchid_195.jpg,orchid
flowers\common_daisy\daisy_925.jpg,common_daisy
flowers\water_lily\water_lily_268.jpg,water_lily
flowers\sunflower\sunflower_297.jpg,sunflower
flowers\lotus\lotus_187.jpg,lotus
flowers\common_daisy\daisy_956.jpg,common_daisy
flowers\rose\rose_522.jpg,rose
flowers\rose\rose_667.jpg,rose
flowers\lotus\lotus_108.jpg,lotus
flowers\water_lily\water_lily_679.jpg,water_lily
flowers\astilbe\astilbe_121.jpg,astilbe
flowers\bellflower\bellflower_287.jpg,bellflower
flowers\astilbe\astilbe_253.jpg,astilbe
flowers\orchid\orchid_163.jpg,orchid
flowers\lotus\lotus_261.jpg,lotus
flowers\iris\iris_5.jpg,iris
flowers\coreopsis\coreopsis_529.jpg,coreopsis
flowers\california_poppy\california_poppy_276.jpg,california_poppy
flowers\magnolia\magnolia_791.jpg,magnolia
flowers\lavender\lavender_9.jpg,lavender
flowers\magnolia\magnolia_268.jpg,magnolia
flowers\magnolia\magnolia_592.jpg,magnolia
flowers\orchid\orchid_305.jpg,orchid
flowers\carnation\carnation_226.jpg,carnation
flowers\calendula\calendula_379.jpg,calendula
flowers\tulip\tulip_97.jpg,tulip
flowers\water_lily\water_lily_646.jpg,water_lily
flowers\daffodil\daffodil_755.jpg,daffodil
flowers\magnolia\magnolia_537.jpg,magnolia
flowers\daffodil\daffodil_879.jpg,daffodil
flowers\black_eyed_susan\black_eyed_susan_311.jpg,black_eyed_susan
flowers\dandelion\dandelion_967.jpg,dandelion
flowers\coreopsis\coreopsis_484.jpg,coreopsis
flowers\coreopsis\coreopsis_869.jpg,coreopsis
flowers\daffodil\daffodil_277.jpg,daffodil
flowers\california_poppy\california_poppy_385.jpg,california_poppy
flowers\lavender\lavender_18.jpg,lavender
flowers\california_poppy\california_poppy_297.jpg,california_poppy
flowers\sunflower\sunflower_190.jpg,sunflower
flowers\common_daisy\daisy_771.jpg,common_daisy
flowers\orchid\orchid_196.jpg,orchid
flowers\black_eyed_susan\black_eyed_susan_537.jpg,black_eyed_susan
flowers\calendula\calendula_514.jpg,calendula
flowers\common_daisy\daisy_905.jpg,common_daisy
flowers\common_daisy\daisy_181.jpg,common_daisy
flowers\rose\rose_613.jpg,rose
flowers\astilbe\astilbe_661.jpg,astilbe
flowers\daffodil\daffodil_274.jpg,daffodil
flowers\iris\iris_714.jpg,iris
flowers\orchid\orchid_164.jpg,orchid
flowers\tulip\tulip_1048.jpg,tulip
flowers\lotus\lotus_285.jpg,lotus
flowers\california_poppy\california_poppy_972.jpg,california_poppy
flowers\magnolia\magnolia_356.jpg,magnolia
flowers\iris\iris_331.jpg,iris
flowers\magnolia\magnolia_98.jpg,magnolia
flowers\lavender\lavender_176.jpeg,lavender
flowers\rose\rose_662.jpg,rose
flowers\sunflower\sunflower_407.jpg,sunflower
flowers\magnolia\magnolia_117.jpg,magnolia
flowers\lotus\lotus_210.jpg,lotus
flowers\california_poppy\california_poppy_709.jpg,california_poppy
flowers\calendula\calendula_147.jpg,calendula
flowers\iris\iris_816.jpg,iris
flowers\lavender\lavender_122.jpeg,lavender
flowers\carnation\carnation_490.jpg,carnation
flowers\magnolia\magnolia_233.jpg,magnolia
flowers\iris\iris_984.jpg,iris
flowers\lotus\lotus_172.jpg,lotus
flowers\tulip\tulip_909.jpg,tulip
flowers\dandelion\dandelion_894.jpg,dandelion
flowers\astilbe\astilbe_454.jpg,astilbe
flowers\iris\iris_864.jpg,iris
flowers\calendula\calendula_807.jpg,calendula
flowers\calendula\calendula_455.jpg,calendula
flowers\dandelion\dandelion_879.jpg,dandelion
flowers\magnolia\magnolia_219.jpg,magnolia
flowers\lotus\lotus_185.jpg,lotus
flowers\rose\rose_477.jpg,rose
flowers\dandelion\dandelion_497.jpg,dandelion
flowers\common_daisy\daisy_636.jpg,common_daisy
flowers\carnation\carnation_380.jpg,carnation
flowers\magnolia\magnolia_658.jpg,magnolia
flowers\calendula\calendula_472.jpg,calendula
flowers\calendula\calendula_758.jpg,calendula
flowers\california_poppy\california_poppy_935.jpg,california_poppy
flowers\water_lily\water_lily_555.jpg,water_lily
flowers\sunflower\sunflower_353.jpg,sunflower
flowers\daffodil\daffodil_774.jpg,daffodil
flowers\iris\iris_805.jpg,iris
flowers\astilbe\astilbe_161.jpg,astilbe
flowers\black_eyed_susan\black_eyed_susan_403.jpg,black_eyed_susan
flowers\dandelion\dandelion_1038.jpg,dandelion
flowers\astilbe\astilbe_153.jpg,astilbe
flowers\dandelion\dandelion_330.jpg,dandelion
flowers\astilbe\astilbe_74.jpg,astilbe
flowers\orchid\orchid_68.jpg,orchid
flowers\daffodil\daffodil_111.jpg,daffodil
flowers\bellflower\bellflower_54.jpg,bellflower
flowers\orchid\orchid_193.jpg,orchid
flowers\rose\rose_720.jpg,rose
flowers\coreopsis\coreopsis_236.jpg,coreopsis
flowers\carnation\carnation_450.jpg,carnation
flowers\daffodil\daffodil_490.jpg,daffodil
flowers\astilbe\astilbe_205.jpg,astilbe
flowers\orchid\orchid_210.jpg,orchid
flowers\california_poppy\california_poppy_951.jpg,california_poppy
flowers\daffodil\daffodil_401.jpg,daffodil
flowers\iris\iris_955.jpg,iris
flowers\iris\iris_845.jpg,iris
flowers\rose\rose_959.jpg,rose
flowers\sunflower\sunflower_616.jpg,sunflower
flowers\daffodil\daffodil_184.jpg,daffodil
flowers\lotus\lotus_163.jpg,lotus
flowers\black_eyed_susan\black_eyed_susan_662.jpg,black_eyed_susan
flowers\rose\rose_934.jpg,rose
flowers\sunflower\sunflower_432.jpg,sunflower
flowers\water_lily\water_lily_751.jpg,water_lily
flowers\common_daisy\daisy_108.jpg,common_daisy
flowers\lavender\lavender_387.jpeg,lavender
flowers\iris\iris_758.jpg,iris
flowers\water_lily\water_lily_80.jpg,water_lily
flowers\magnolia\magnolia_966.jpg,magnolia
flowers\common_daisy\daisy_377.jpg,common_daisy
flowers\magnolia\magnolia_429.jpg,magnolia
flowers\calendula\calendula_844.jpg,calendula
flowers\lotus\lotus_312.jpg,lotus
flowers\water_lily\water_lily_606.jpg,water_lily
flowers\bellflower\bellflower_69.jpg,bellflower
flowers\black_eyed_susan\black_eyed_susan_231.jpg,black_eyed_susan
flowers\magnolia\magnolia_931.jpg,magnolia
flowers\sunflower\sunflower_569.jpg,sunflower
flowers\coreopsis\coreopsis_434.jpg,coreopsis
flowers\bellflower\bellflower_833.jpg,bellflower
flowers\carnation\carnation_699.jpg,carnation
flowers\water_lily\water_lily_280.jpg,water_lily
flowers\black_eyed_susan\black_eyed_susan_387.jpg,black_eyed_susan
flowers\orchid\orchid_198.jpg,orchid
flowers\common_daisy\daisy_520.jpg,common_daisy
flowers\common_daisy\daisy_809.jpg,common_daisy
flowers\daffodil\daffodil_376.jpg,daffodil
flowers\rose\rose_139.jpg,rose
flowers\lavender\lavender_397.jpeg,lavender
flowers\black_eyed_susan\black_eyed_susan_752.jpg,black_eyed_susan
flowers\coreopsis\coreopsis_145.jpg,coreopsis
flowers\coreopsis\coreopsis_795.jpg,coreopsis
flowers\carnation\carnation_622.jpg,carnation
flowers\water_lily\water_lily_98.jpg,water_lily
flowers\tulip\tulip_407.jpg,tulip
flowers\daffodil\daffodil_495.jpg,daffodil
flowers\iris\iris_926.jpg,iris
flowers\lavender\lavender_490.jpeg,lavender
flowers\common_daisy\daisy_235.jpg,common_daisy
flowers\iris\iris_373.jpg,iris
flowers\california_poppy\california_poppy_882.jpg,california_poppy
flowers\california_poppy\california_poppy_763.jpg,california_poppy
flowers\iris\iris_243.jpg,iris
flowers\dandelion\dandelion_917.jpg,dandelion
flowers\coreopsis\coreopsis_953.jpg,coreopsis
flowers\iris\iris_51.jpg,iris
flowers\water_lily\water_lily_628.jpg,water_lily
flowers\sunflower\sunflower_581.jpg,sunflower
flowers\carnation\carnation_635.jpg,carnation
flowers\california_poppy\california_poppy_492.jpg,california_poppy
flowers\tulip\tulip_308.jpg,tulip
flowers\sunflower\sunflower_906.jpg,sunflower
flowers\sunflower\sunflower_26.jpg,sunflower
flowers\rose\rose_810.jpg,rose
flowers\iris\iris_1038.jpg,iris
flowers\california_poppy\california_poppy_803.jpg,california_poppy
flowers\carnation\carnation_747.jpg,carnation
flowers\sunflower\sunflower_316.jpg,sunflower
flowers\common_daisy\daisy_283.jpg,common_daisy
flowers\rose\rose_854.jpg,rose
flowers\coreopsis\coreopsis_420.jpg,coreopsis
flowers\iris\iris_917.jpg,iris
flowers\bellflower\bellflower_444.jpg,bellflower
flowers\coreopsis\coreopsis_264.jpg,coreopsis
flowers\astilbe\astilbe_275.jpg,astilbe
flowers\rose\rose_510.jpg,rose
flowers\orchid\orchid_381.jpg,orchid
flowers\tulip\tulip_760.jpg,tulip
flowers\rose\rose_384.jpg,rose
flowers\black_eyed_susan\black_eyed_susan_841.jpg,black_eyed_susan
flowers\magnolia\magnolia_205.jpg,magnolia
flowers\calendula\calendula_521.jpg,calendula
flowers\california_poppy\california_poppy_69.jpg,california_poppy
flowers\water_lily\water_lily_101.jpg,water_lily
flowers\bellflower\bellflower_35.jpg,bellflower
flowers\water_lily\water_lily_636.jpg,water_lily
flowers\water_lily\water_lily_423.jpg,water_lily
flowers\common_daisy\daisy_908.jpg,common_daisy
flowers\magnolia\magnolia_756.jpg,magnolia
flowers\coreopsis\coreopsis_114.jpg,coreopsis
flowers\carnation\carnation_837.jpg,carnation
flowers\lotus\lotus_320.jpg,lotus
flowers\common_daisy\daisy_154.jpg,common_daisy
flowers\rose\rose_36.jpg,rose
flowers\tulip\tulip_767.jpg,tulip
flowers\bellflower\bellflower_510.jpg,bellflower
flowers\lotus\lotus_113.jpg,lotus
flowers\california_poppy\california_poppy_633.jpg,california_poppy
flowers\tulip\tulip_691.jpg,tulip
flowers\orchid\orchid_383.jpg,orchid
flowers\sunflower\sunflower_426.jpg,sunflower
flowers\coreopsis\coreopsis_215.jpg,coreopsis
flowers\bellflower\bellflower_499.jpg,bellflower
flowers\lavender\lavender_342.jpeg,lavender
flowers\daffodil\daffodil_813.jpg,daffodil
flowers\calendula\calendula_220.jpg,calendula
flowers\coreopsis\coreopsis_592.jpg,coreopsis
flowers\black_eyed_susan\black_eyed_susan_87.jpg,black_eyed_susan
flowers\bellflower\bellflower_423.jpg,bellflower
flowers\calendula\calendula_389.jpg,calendula
flowers\water_lily\water_lily_747.jpg,water_lily
flowers\dandelion\dandelion_370.jpg,dandelion
flowers\calendula\calendula_550.jpg,calendula
flowers\water_lily\water_lily_29.jpg,water_lily
flowers\water_lily\water_lily_703.jpg,water_lily
flowers\black_eyed_susan\black_eyed_susan_24.jpg,black_eyed_susan
flowers\water_lily\water_lily_314.jpg,water_lily
flowers\orchid\orchid_301.jpg,orchid
flowers\carnation\carnation_236.jpg,carnation
flowers\common_daisy\daisy_180.jpg,common_daisy
flowers\lotus\lotus_413.jpg,lotus
flowers\coreopsis\coreopsis_1042.jpg,coreopsis
flowers\sunflower\sunflower_15.jpg,sunflower
flowers\lavender\lavender_308.jpeg,lavender
flowers\california_poppy\california_poppy_986.jpg,california_poppy
flowers\lotus\lotus_115.jpg,lotus
flowers\black_eyed_susan\black_eyed_susan_170.jpg,black_eyed_susan
flowers\lotus\lotus_33.jpg,lotus
flowers\common_daisy\daisy_770.jpg,common_daisy
flowers\daffodil\daffodil_719.jpg,daffodil
flowers\carnation\carnation_173.jpg,carnation
flowers\astilbe\astilbe_314.jpg,astilbe
flowers\lotus\lotus_302.jpg,lotus
flowers\orchid\orchid_366.jpg,orchid
flowers\magnolia\magnolia_984.jpg,magnolia
flowers\carnation\carnation_193.jpg,carnation
flowers\california_poppy\california_poppy_58.jpg,california_poppy
flowers\lavender\lavender_395.jpeg,lavender
flowers\black_eyed_susan\black_eyed_susan_71.jpg,black_eyed_susan
flowers\tulip\tulip_598.jpg,tulip
flowers\astilbe\astilbe_217.jpg,astilbe
flowers\sunflower\sunflower_2.jpg,sunflower
flowers\bellflower\bellflower_607.jpg,bellflower
flowers\sunflower\sunflower_319.jpg,sunflower
flowers\california_poppy\california_poppy_369.jpg,california_poppy
flowers\daffodil\daffodil_825.jpg,daffodil
flowers\daffodil\daffodil_138.jpg,daffodil
flowers\astilbe\astilbe_160.jpg,astilbe
flowers\carnation\carnation_398.jpg,carnation
flowers\tulip\tulip_205.jpg,tulip
flowers\daffodil\daffodil_908.jpg,daffodil
flowers\magnolia\magnolia_904.jpg,magnolia
flowers\california_poppy\california_poppy_973.jpg,california_poppy
flowers\common_daisy\daisy_36.jpg,common_daisy
flowers\orchid\orchid_217.jpg,orchid
flowers\black_eyed_susan\black_eyed_susan_279.jpg,black_eyed_susan
flowers\carnation\carnation_821.jpg,carnation
flowers\carnation\carnation_23.jpg,carnation
flowers\iris\iris_489.jpg,iris
flowers\carnation\carnation_843.jpg,carnation
flowers\iris\iris_68.jpg,iris
flowers\sunflower\sunflower_628.jpg,sunflower
flowers\black_eyed_susan\black_eyed_susan_171.jpg,black_eyed_susan
flowers\bellflower\bellflower_143.jpg,bellflower
flowers\astilbe\astilbe_531.jpg,astilbe
flowers\lotus\lotus_189.jpg,lotus
flowers\california_poppy\california_poppy_615.jpg,california_poppy
flowers\orchid\orchid_11.jpg,orchid
flowers\calendula\calendula_479.jpg,calendula
flowers\iris\iris_82.jpg,iris
flowers\rose\rose_72.jpg,rose
flowers\orchid\orchid_49.jpg,orchid
flowers\calendula\calendula_817.jpg,calendula
flowers\iris\iris_975.jpg,iris
flowers\iris\iris_146.jpg,iris
flowers\orchid\orchid_375.jpg,orchid
flowers\sunflower\sunflower_801.jpg,sunflower
flowers\lotus\lotus_122.jpg,lotus
flowers\coreopsis\coreopsis_740.jpg,coreopsis
flowers\magnolia\magnolia_337.jpg,magnolia
flowers\daffodil\daffodil_592.jpg,daffodil
flowers\tulip\tulip_1.jpg,tulip
flowers\magnolia\magnolia_150.jpg,magnolia
flowers\carnation\carnation_85.jpg,carnation
flowers\astilbe\astilbe_31.jpg,astilbe
flowers\black_eyed_susan\black_eyed_susan_46.jpg,black_eyed_susan
flowers\tulip\tulip_2.jpg,tulip
flowers\calendula\calendula_395.jpg,calendula
flowers\coreopsis\coreopsis_110.jpg,coreopsis
flowers\water_lily\water_lily_643.jpg,water_lily
flowers\sunflower\sunflower_502.jpg,sunflower
flowers\daffodil\daffodil_176.jpg,daffodil
flowers\iris\iris_154.jpg,iris
flowers\astilbe\astilbe_544.jpg,astilbe
flowers\lotus\lotus_250.jpg,lotus
flowers\black_eyed_susan\black_eyed_susan_490.jpg,black_eyed_susan
flowers\rose\rose_95.jpg,rose
flowers\iris\iris_163.jpg,iris
flowers\astilbe\astilbe_692.jpg,astilbe
flowers\carnation\carnation_591.jpg,carnation
flowers\sunflower\sunflower_338.jpg,sunflower
flowers\iris\iris_749.jpg,iris
flowers\tulip\tulip_800.jpg,tulip
flowers\astilbe\astilbe_654.jpg,astilbe
flowers\lotus\lotus_149.jpg,lotus
flowers\dandelion\dandelion_757.jpg,dandelion
flowers\coreopsis\coreopsis_724.jpg,coreopsis
flowers\black_eyed_susan\black_eyed_susan_245.jpg,black_eyed_susan
flowers\daffodil\daffodil_415.jpg,daffodil
flowers\iris\iris_263.jpg,iris
flowers\sunflower\sunflower_670.jpg,sunflower
flowers\sunflower\sunflower_431.jpg,sunflower
flowers\tulip\tulip_656.jpg,tulip
flowers\water_lily\water_lily_343.jpg,water_lily
flowers\bellflower\bellflower_799.jpg,bellflower
flowers\bellflower\bellflower_106.jpg,bellflower
flowers\sunflower\sunflower_644.jpg,sunflower
flowers\lavender\lavender_234.jpeg,lavender
flowers\astilbe\astilbe_423.jpg,astilbe
flowers\carnation\carnation_537.jpg,carnation
flowers\magnolia\magnolia_842.jpg,magnolia
flowers\coreopsis\coreopsis_570.jpg,coreopsis
flowers\magnolia\magnolia_154.jpg,magnolia
flowers\tulip\tulip_998.jpg,tulip
flowers\daffodil\daffodil_526.jpg,daffodil
flowers\orchid\orchid_317.jpg,orchid
flowers\magnolia\magnolia_1041.jpg,magnolia
flowers\coreopsis\coreopsis_304.jpg,coreopsis
flowers\calendula\calendula_382.jpg,calendula
flowers\sunflower\sunflower_916.jpg,sunflower
flowers\dandelion\dandelion_887.jpg,dandelion
flowers\tulip\tulip_614.jpg,tulip
flowers\rose\rose_14.jpg,rose
flowers\astilbe\astilbe_30.jpg,astilbe
flowers\magnolia\magnolia_889.jpg,magnolia
flowers\astilbe\astilbe_437.jpg,astilbe
flowers\carnation\carnation_625.jpg,carnation
flowers\dandelion\dandelion_217.jpg,dandelion
flowers\astilbe\astilbe_492.jpg,astilbe
flowers\orchid\orchid_461.jpg,orchid
flowers\iris\iris_381.jpg,iris
flowers\california_poppy\california_poppy_80.jpg,california_poppy
flowers\astilbe\astilbe_416.jpg,astilbe
flowers\dandelion\dandelion_711.jpg,dandelion
flowers\orchid\orchid_165.jpg,orchid
flowers\iris\iris_830.jpg,iris
flowers\black_eyed_susan\black_eyed_susan_639.jpg,black_eyed_susan
flowers\common_daisy\daisy_293.jpg,common_daisy
flowers\astilbe\astilbe_427.jpg,astilbe
flowers\orchid\orchid_405.jpg,orchid
flowers\lotus\lotus_199.jpg,lotus
flowers\coreopsis\coreopsis_523.jpg,coreopsis
flowers\daffodil\daffodil_613.jpg,daffodil
flowers\calendula\calendula_151.jpg,calendula
flowers\rose\rose_924.jpg,rose
flowers\magnolia\magnolia_876.jpg,magnolia
flowers\coreopsis\coreopsis_122.jpg,coreopsis
flowers\calendula\calendula_357.jpg,calendula
flowers\lotus\lotus_225.jpg,lotus
flowers\orchid\orchid_239.jpg,orchid
flowers\astilbe\astilbe_85.jpg,astilbe
flowers\iris\iris_579.jpg,iris
flowers\coreopsis\coreopsis_369.jpg,coreopsis
flowers\dandelion\dandelion_56.jpg,dandelion
flowers\water_lily\water_lily_410.jpg,water_lily
flowers\iris\iris_869.jpg,iris
flowers\lavender\lavender_21.jpg,lavender
flowers\sunflower\sunflower_396.jpg,sunflower
flowers\black_eyed_susan\black_eyed_susan_979.jpg,black_eyed_susan
flowers\daffodil\daffodil_21.jpg,daffodil
flowers\lavender\lavender_182.jpeg,lavender
flowers\rose\rose_129.jpg,rose
flowers\lavender\lavender_312.jpeg,lavender
flowers\dandelion\dandelion_182.jpg,dandelion
flowers\calendula\calendula_828.jpg,calendula
flowers\black_eyed_susan\black_eyed_susan_286.jpg,black_eyed_susan
flowers\water_lily\water_lily_696.jpg,water_lily
flowers\daffodil\daffodil_377.jpg,daffodil
flowers\astilbe\astilbe_354.jpg,astilbe
flowers\bellflower\bellflower_485.jpg,bellflower
flowers\lavender\lavender_91.jpg,lavender
flowers\common_daisy\daisy_823.jpg,common_daisy
flowers\sunflower\sunflower_67.jpg,sunflower
flowers\lotus\lotus_317.jpg,lotus
flowers\lotus\lotus_81.jpg,lotus
flowers\iris\iris_564.jpg,iris
flowers\bellflower\bellflower_557.jpg,bellflower
flowers\iris\iris_200.jpg,iris
flowers\dandelion\dandelion_315.jpg,dandelion
flowers\bellflower\bellflower_297.jpg,bellflower
flowers\lotus\lotus_376.jpg,lotus
flowers\carnation\carnation_196.jpg,carnation
flowers\calendula\calendula_232.jpg,calendula
flowers\carnation\carnation_920.jpg,carnation
flowers\bellflower\bellflower_420.jpg,bellflower
flowers\lavender\lavender_1.jpg,lavender
flowers\california_poppy\california_poppy_258.jpg,california_poppy
flowers\iris\iris_384.jpg,iris
flowers\sunflower\sunflower_292.jpg,sunflower
flowers\magnolia\magnolia_1024.jpg,magnolia
flowers\iris\iris_559.jpg,iris
flowers\black_eyed_susan\black_eyed_susan_735.jpg,black_eyed_susan
flowers\astilbe\astilbe_328.jpg,astilbe
flowers\astilbe\astilbe_203.jpg,astilbe
flowers\carnation\carnation_425.jpg,carnation
flowers\iris\iris_806.jpg,iris
flowers\california_poppy\california_poppy_832.jpg,california_poppy
flowers\water_lily\water_lily_781.jpg,water_lily
flowers\lavender\lavender_386.jpeg,lavender
flowers\iris\iris_800.jpg,iris
flowers\sunflower\sunflower_964.jpg,sunflower
flowers\rose\rose_925.jpg,rose
flowers\iris\iris_753.jpg,iris
flowers\carnation\carnation_277.jpg,carnation
flowers\rose\rose_155.jpg,rose
flowers\dandelion\dandelion_796.jpg,dandelion
flowers\bellflower\bellflower_190.jpg,bellflower
flowers\lotus\lotus_13.jpg,lotus
flowers\orchid\orchid_456.jpg,orchid
flowers\rose\rose_91.jpg,rose
flowers\lotus\lotus_183.jpg,lotus
flowers\iris\iris_239.jpg,iris
flowers\california_poppy\california_poppy_509.jpg,california_poppy
flowers\water_lily\water_lily_641.jpg,water_lily
flowers\rose\rose_458.jpg,rose
flowers\sunflower\sunflower_672.jpg,sunflower
flowers\iris\iris_950.jpg,iris
flowers\daffodil\daffodil_125.jpg,daffodil
flowers\magnolia\magnolia_892.jpg,magnolia
flowers\orchid\orchid_430.jpg,orchid
flowers\magnolia\magnolia_157.jpg,magnolia
